class,average_loudness,spectral_spread_var,ZCR_mean,Dissonance_mean,spectral_flux_mean,spectral_centroid_mean,energyband_middle_high_mean,energyband_middle_low_mean
hiphop,0.8478412032,1187285565440.0,0.053374957299999998,0.45660686490000002,0.0976658314,977.10211181600005,0.0036196848,0.011840243800000001
rnb,0.1386778504,11443764199400.0,0.27271822089999997,0.42794209719999998,0.067683309299999994,657.64086914100005,0.0022690894999999999,0.012671974500000001
jazz,0.97167450190000004,34874595475500.0,0.0442835912,0.45037531850000001,0.088279724099999998,1022.79138184,0.0021563668000000001,0.0241931882
folk,0.86635595560000001,17793216938000.0,0.054099250600000003,0.44467988609999998,0.082308515900000004,1079.2467041,0.0042908089,0.016585569800000002
classical,0.89677655700000003,8013483606020.0,0.039476182300000003,0.4441412985,0.0747458488,955.61645507799994,0.0067976718000000002,0.0167557765
electronic,0.83353638649999995,13513297756200.0,0.080714188500000006,0.46281686430000002,0.089828081399999996,1541.4667968799999,0.0045371754000000002,0.0094452258000000001
hiphop,0.92735004430000001,2529543323650.0,0.071254663199999999,0.46246558430000001,0.12445268029999999,1098.9029541,0.0032623762000000001,0.0091526917999999995
rnb,0.76923745870000004,6822428672000.0,0.055702414399999997,0.44051650170000001,0.078317135600000004,974.511230469,0.0039586090000000001,0.010385309299999999
jazz,0.90658318999999998,7810482438140.0,0.056049175600000001,0.45886960630000001,0.068792857200000002,1338.4161377,0.0096707465000000006,0.007739732
folk,0.38542345169999997,5249189806080.0,0.055799521499999997,0.41825953129999999,0.039033647599999999,1022.99121094,0.0043108584,0.0084740388999999996
classical,0.6720750928,16925355671600.0,0.062438189999999998,0.47111693020000001,0.092194974400000004,1470.6236572299999,0.0054964903000000002,0.0109820701
electronic,0.92112016679999997,919329374208.0,0.18196129799999999,0.48107135299999998,0.1447061747,1488.4536132799999,0.0057854209999999998,0.0089166443999999997
hiphop,0.95809155700000004,785251303424.0,0.1205613911,0.46973076460000002,0.1199801117,1412.00842285,0.0038767789999999999,0.0084911528999999999
rnb,0.92531102899999995,3208650162180.0,0.086779832799999998,0.46578535440000002,0.081509202700000005,1742.3800048799999,0.0061224303000000004,0.010601854000000001
jazz,0.40680000189999999,837734170624.0,0.29694440960000001,0.46480968589999999,0.11647583540000001,793.79895019499997,0.0017262588000000001,0.0127829565
folk,0.12726479769999999,4639996510210.0,0.0914435834,0.4533044994,0.049966834500000001,1785.5421142600001,0.0044501806,0.0036666184000000001
classical,0.52583658700000002,13197757120500.0,0.039146143899999999,0.3841826022,0.033475208999999999,638.84631347699997,0.0022105228000000002,0.020710527900000001
electronic,0.94008326529999997,20077330038800.0,0.095929406600000003,0.47844138739999997,0.1089849398,1631.2723388700001,0.0045165513000000003,0.0080291675
hiphop,0.97470319270000005,7432817868800.0,0.043156307200000001,0.45618668200000001,0.1027511731,1401.1325683600001,0.0050845127999999996,0.0095049832000000008
rnb,0.71592640880000002,2246041665540.0,0.062370050699999999,0.46458148960000001,0.062950938900000003,1496.58361816,0.0060420837,0.0061063059000000001
jazz,0.68562889100000002,13354618847200.0,0.1040728688,0.45660462979999999,0.1092934087,1006.4009399399999,0.0017844994000000001,0.015638774300000002
folk,0.79549556970000002,17140890468400.0,0.050386924299999997,0.4536682963,0.069303445500000005,1108.1514892600001,0.0061769256999999996,0.016567897099999999
classical,0.13697512449999999,8950536732670.0,0.025747289900000001,0.3817647696,0.030007766599999999,518.34863281200001,0.002419315,0.012778232800000001
electronic,0.86473208670000001,1449261531140.0,0.15722484889999999,0.47181677820000001,0.12631602589999999,1520.8002929700001,0.0044115754000000002,0.010793761400000001
hiphop,0.95665311809999998,4407268212740.0,0.063009992200000003,0.4562208056,0.1086091101,1439.7154541,0.0039611044000000002,0.011610301199999999
rnb,0.61282980440000001,1148118892540.0,0.050906881700000003,0.44652059669999999,0.066347874700000004,1235.83532715,0.0097669930999999995,0.0086424798000000001
jazz,0.54983592029999995,32209702486000.0,0.053099878099999998,0.44645696880000002,0.068125627899999999,1409.7293701200001,0.0052981664999999997,0.0095238956000000003
folk,0.86441278460000004,551922827264.0,0.047492630799999998,0.44929453730000002,0.073682591300000003,1247.5369873,0.0091806966999999993,0.0077584860999999998
classical,0.070396117899999999,2965090074620.0,0.038280691999999998,0.41546127199999999,0.043737087399999999,862.98577880899995,0.0045196647000000003,0.0120072458
electronic,0.93698453900000001,4185772785660.0,0.087199293100000005,0.46448114509999999,0.1124341339,1408.1473388700001,0.0050253266999999999,0.015651386199999999
hiphop,0.9161621928,3043373875200.0,0.15755848589999999,0.45741191510000001,0.087103515899999998,1095.8526611299999,0.0034611173999999998,0.0092489262999999999
rnb,0.94295722250000003,6220354158590.0,0.072560086800000007,0.45389908550000002,0.099416360300000006,1461.7967529299999,0.0046417825000000003,0.0080355331000000006
jazz,0.96063506600000004,24432888250400.0,0.035790562599999999,0.42716050150000001,0.10274699330000001,905.73168945299994,0.0054352363000000001,0.016279330500000001
folk,0.94227868319999997,1987423109120.0,0.055991634700000001,0.43524709340000001,0.058811455999999998,1059.1525878899999,0.0052703502999999997,0.0177144017
classical,0.0069267386999999998,4878822277120.0,0.45626303550000002,0.42209967970000001,0.075557276600000001,617.651855469,0.0019017069000000001,0.014933243400000001
electronic,0.94383376839999999,10727502905300.0,0.081061795399999997,0.47411525249999997,0.1480873227,1573.0811767600001,0.0018215486000000001,0.0073045879000000003
hiphop,0.92259699110000004,1898503077890.0,0.2308474183,0.45022347569999999,0.1224480048,813.53851318399995,0.0025297799000000001,0.0145151438
rnb,0.85976654289999999,4346452639740.0,0.064576141500000003,0.42602345349999998,0.0803382173,1019.0861816399999,0.0039898659999999999,0.0120196408
jazz,0.86892408129999998,1712274014210.0,0.055766370099999997,0.45215189459999999,0.073746979200000007,1138.95043945,0.0094356239000000005,0.0149752889
folk,0.59080904720000005,35325539778600.0,0.2398494333,0.45774707199999998,0.1186177209,728.85131835899995,0.0023763467999999999,0.0132536283
classical,0.025148179400000002,1502648467460.0,0.049292683599999998,0.44297605750000002,0.045810718100000002,1181.7558593799999,0.0044377035999999996,0.0077041284999999999
electronic,0.96466022730000001,1621730918400.0,0.21185408529999999,0.45703789589999999,0.22231207789999999,306.69128418000003,0.00073334419999999999,0.010603168
hiphop,0.94493204360000005,7607029858300.0,0.069696284799999994,0.4518378079,0.1004654393,1091.3873291,0.0028981978999999998,0.014798069400000001
rnb,0.92879849670000003,2353555046400.0,0.05021834,0.4358562231,0.071403965400000005,920.52246093799999,0.0049867295000000002,0.022598775099999999
jazz,0.33819949630000001,2325760704510.0,0.028750304099999999,0.42608371379999999,0.047127295299999997,599.51635742200006,0.0016725581,0.0133870291
folk,0.71173942089999997,942264287232.0,0.17714621129999999,0.4626427293,0.098348990100000006,1039.01501465,0.0029060822,0.013146689200000001
classical,0.235008359,7211188748290.0,0.043223254400000001,0.40728753810000001,0.035310156600000003,973.44488525400004,0.0040606367000000001,0.0092178694999999998
electronic,0.075389206400000006,2976661897220.0,0.1033488363,0.38798719640000001,0.054314859200000003,258.93887329099999,9.1597779828599994e-05,0.016061274300000001
hiphop,0.90490740540000003,4510800936960.0,0.073011316399999998,0.48054447769999997,0.097332343500000001,1787.7174072299999,0.0079467957999999998,0.0085629438999999998
rnb,0.85953861480000004,22745532334100.0,0.061502285300000001,0.46258294579999998,0.094568401600000004,1276.4914550799999,0.0072060917000000002,0.0098007284
jazz,0.53830724949999997,19684076290000.0,0.039603818200000002,0.43050867320000002,0.066354326899999996,928.41241455099998,0.0029591130999999998,0.0126880277
folk,0.73866689210000003,18440301576200.0,0.051265921399999997,0.45595344900000001,0.074939265800000002,1043.92907715,0.0032788429,0.014894171600000001
classical,0.19204029440000001,21054611259400.0,0.038701694500000001,0.3651635647,0.047140881400000001,798.47613525400004,0.0035915020999999999,0.0116292583
electronic,0.95479804280000002,14465415249900.0,0.055912233899999997,0.47476243969999998,0.1359422505,1633.5451660199999,0.0073314401999999999,0.0104324026
hiphop,0.91347676519999998,6215437385730.0,0.041296597599999998,0.45989316699999999,0.099497385300000005,1112.8269043,0.0030648216999999999,0.0074609350000000001
rnb,0.89245033259999995,2399426314240.0,0.067465357500000003,0.45821946860000001,0.080665543699999995,1251.4523925799999,0.0084192706000000006,0.012586306800000001
jazz,0.72499459980000003,1025684537340.0,0.1337251663,0.43851768969999999,0.072638191300000002,391.81066894499997,0.00071463980000000004,0.0138113266
folk,0.73471313719999998,14858475012100.0,0.27037730809999999,0.45953869819999998,0.1078566834,861.232910156,0.0043145255000000002,0.015884995499999999
classical,0.72606551649999995,2539752521730.0,0.069354996099999996,0.4714376032,0.078734368099999993,1602.7388916,0.0073274458000000004,0.0074765747000000004
electronic,0.93342339990000001,87810195324900.0,0.1023461744,0.4813223183,0.10081710670000001,2316.8852539099998,0.0044643837000000004,0.0107717384
hiphop,0.81038081650000005,16579302522900.0,0.046300526699999997,0.44138091800000001,0.073067180800000006,1077.01208496,0.0031582029,0.0117667988
rnb,0.53930687899999996,3001853149180.0,0.049493417099999999,0.42485755679999998,0.057427711800000003,941.36804199200003,0.0063640499,0.0099065014999999996
jazz,0.1127557084,6008171134980.0,0.054247684800000001,0.42323464160000002,0.044462066100000003,895.63586425799997,0.0027306514999999999,0.0065822084000000001
folk,0.86694604159999999,3309876281340.0,0.0504558757,0.44199377299999998,0.080920390800000006,1202.2879638700001,0.0029374785,0.010180460299999999
classical,0.81026613709999995,21215605424100.0,0.065724872099999998,0.45436239239999998,0.057754158999999999,1490.0555419899999,0.0057505728000000001,0.0074163741000000004
electronic,0.1291238666,11884673630200.0,0.043040402200000001,0.44971919059999999,0.060467265499999999,1086.6453857399999,0.0064250249000000004,0.0081533678000000002
hiphop,0.92547374959999995,4452558831620.0,0.0408690944,0.4498167038,0.065995447299999996,1287.68359375,0.0023066008000000001,0.0048166242999999999
rnb,0.59264212849999998,25517359104000.0,0.034899141600000003,0.42268458009999998,0.072287976700000006,903.23815918000003,0.0040807574999999997,0.012748913799999999
jazz,0.72624206540000003,2660859641860.0,0.038426637600000001,0.40567770600000003,0.054761104300000002,774.20404052699996,0.0033255470999999999,0.012499869800000001
folk,0.78016149999999995,43609114017800.0,0.048279032100000001,0.42669984700000002,0.056405048800000003,932.14605712900004,0.0019014914000000001,0.018516041300000001
classical,0.10282325740000001,61931742298100.0,0.054343588700000001,0.41314703229999999,0.033760137900000001,1287.9110107399999,0.0037895417999999998,0.0088856378999999999
electronic,0.89041703940000005,3630336049150.0,0.0485804975,0.43669548629999999,0.079714879399999994,1424.2299804700001,0.0072438292999999999,0.0091507629999999993
hiphop,0.92788904910000003,5236117209090.0,0.052498806299999999,0.45161870119999997,0.1070192307,1428.0319824200001,0.0075096603999999997,0.0078033152999999996
rnb,0.90327143669999999,2202483032060.0,0.099448054999999994,0.47795218229999997,0.0799760744,1951.17346191,0.0054751662999999997,0.0040437681999999997
jazz,0.89504748580000004,10768527392800.0,0.063838072100000004,0.43894341590000002,0.078306518500000005,921.78717041000004,0.0042036152,0.0163920894
folk,0.45649012919999998,3956515274750.0,0.053263287999999999,0.44266700739999998,0.054561544199999999,1041.1889648399999,0.0050735603999999997,0.012459653399999999
classical,0.91274750230000001,3971512008700.0,0.049418497800000002,0.43464955690000001,0.074233911900000005,802.17218017599998,0.0054541169999999996,0.021066328499999998
electronic,0.97732114790000002,19078418792400.0,0.096288234,0.46106141810000001,0.1230646223,1369.65722656,0.0064719872999999999,0.0056005181000000001
hiphop,0.96426087620000001,17570533998600.0,0.068123005299999997,0.46843266490000002,0.1057833582,1409.6442871100001,0.0034745218999999998,0.0109452587
rnb,0.96341365580000005,2958872805380.0,0.10060063750000001,0.4694424868,0.093322582500000001,1762.1462402300001,0.0068499041,0.0101274308
jazz,0.81324714419999999,1548622757890.0,0.033790543700000002,0.43534934520000002,0.060059830500000001,835.973144531,0.0055881165999999999,0.0145925013
folk,0.93282055850000001,27596647563300.0,0.066670484799999999,0.46255543830000001,0.065067030499999998,1728.0151367200001,0.0059602023000000001,0.010420597199999999
classical,0.73892593380000005,14494095900700.0,0.41223210100000002,0.45201256870000001,0.1185720116,824.20434570299994,0.0057974537,0.015746850499999999
electronic,0.64244103429999999,1687022600190.0,0.40816956760000001,0.46069225670000002,0.0838946104,1209.12536621,0.0036760642999999998,0.0087898504000000002
hiphop,0.97043645379999999,4198415990780.0,0.023797163699999999,0.4454895854,0.14913716909999999,811.57244873000002,0.0045692058999999997,0.01878931
rnb,0.4140591025,1945011224580.0,0.047289576399999998,0.43596878649999998,0.058093916600000003,940.47204589800003,0.0047289897000000001,0.0076688210999999997
jazz,0.89747166629999997,4583165263870.0,0.052431881399999998,0.46026289460000003,0.1132121235,1097.68127441,0.0020392125000000001,0.0098088085999999998
folk,0.92831134800000004,12006659719200.0,0.15861837570000001,0.45940476660000001,0.1136559546,878.51782226600005,0.0030568901000000001,0.011617117600000001
classical,0.019875543200000002,966285852672.0,0.033293988599999998,0.43524548410000002,0.052873943,789.19909668000003,0.0028197938,0.0100129331
electronic,0.73946970700000003,1307705081860.0,0.0688656718,0.4540506601,0.060445901000000003,1542.83435059,0.0045130778999999998,0.0053687589000000003
hiphop,0.93072938920000003,905719906304.0,0.1054514349,0.45970436930000003,0.13779763880000001,1027.1239013700001,0.0044220262,0.0116131585
rnb,0.83442008499999998,15075710599200.0,0.066997401400000003,0.46360144019999999,0.0898308679,1498.6883544899999,0.0055285407999999996,0.0097443731999999998
jazz,0.71547269820000003,4401403002880.0,0.044214390200000002,0.43765592580000001,0.093635641000000006,1091.0189209,0.0028512773999999999,0.013183953199999999
folk,0.232866779,16307715047400.0,0.038567945399999998,0.39427912240000001,0.035499032600000001,712.30627441399997,0.0027883974999999999,0.0091437735000000006
classical,0.0060599636999999996,3722566696960.0,0.031349834100000001,0.38418644670000002,0.039842624200000003,813.291015625,0.0054282430000000001,0.0070856558
electronic,0.71056807040000003,32117417312300.0,0.52817314859999998,0.49820500610000001,0.1428707391,4821.984375,0.0024597356,0.0001030802
hiphop,0.95930618050000005,6727612760060.0,0.0638439804,0.44811171290000001,0.1087464169,1155.0352783200001,0.0031673319000000001,0.0091402697999999998
rnb,0.96678417920000004,3169849442300.0,0.058426559000000003,0.45510086420000001,0.1017532721,1239.1518554700001,0.0040457234999999999,0.0128429523
jazz,0.90757566690000002,4887120183300.0,0.061570189900000002,0.44457131620000001,0.085726238799999993,1151.9376220700001,0.0022771369999999998,0.0120016811
folk,0.16251082720000001,4273220878340.0,0.046389129000000001,0.431394428,0.041034791600000002,993.370605469,0.0027135752999999999,0.011949444199999999
classical,0.028211485599999999,15719683063800.0,0.040018517500000003,0.41325733069999998,0.0377171673,1004.07647705,0.0037079627999999998,0.007825383
electronic,0.79129749540000005,51380907671600.0,0.038926362999999999,0.42664307359999998,0.045999702099999998,811.07250976600005,0.0023519276,0.021321076899999999
hiphop,0.96068686250000002,3776235962370.0,0.15887804329999999,0.47524744270000002,0.1213705242,1555.90808105,0.0062959356999999997,0.0141036687
rnb,0.9003016949,6465067155460.0,0.084590025200000002,0.460806787,0.060740135600000002,2044.7429199200001,0.0052424790000000004,0.0051510855999999999
jazz,0.1850412786,4050545278980.0,0.043613862199999999,0.43733596800000002,0.048585873100000003,1041.3352050799999,0.0074131559000000001,0.0065313508000000003
folk,0.26939266919999999,11422966743000.0,0.057789109599999999,0.43244948979999998,0.057352334300000002,1337.4935302700001,0.0058370152999999998,0.0073276390000000004
classical,0.58753889800000003,15406325563400.0,0.0561137497,0.43001466989999998,0.061967596399999998,1102.66137695,0.0043979780999999999,0.0103628114
electronic,0.79225420950000003,13069345357800.0,0.22049663959999999,0.47812330720000001,0.12415158749999999,1580.3771972699999,0.0047910395000000001,0.0128154876
hiphop,0.87375396490000001,1291772887040.0,0.084422156200000001,0.4788477719,0.13483445350000001,1597.02734375,0.0060744346000000003,0.0045661516000000003
rnb,0.35797181729999999,4352318373890.0,0.062396824400000002,0.4507425129,0.065813027299999993,1177.6076660199999,0.0040665190000000002,0.0083350139000000004
jazz,0.85026884079999998,6272242941950.0,0.053811054699999999,0.43760347370000002,0.057252768400000001,976.86926269499997,0.0051995097000000004,0.0105710197
folk,0.46053230760000002,2041275088900.0,0.056144893199999997,0.44287282230000002,0.051430165799999997,1313.3885498,0.0035872591999999998,0.0068207746000000001
classical,0.45635259150000002,34019662102500.0,0.18536435070000001,0.39397948980000003,0.050325121700000003,567.85736083999996,0.0002096306,0.0179009475
electronic,0.88424366710000002,6180200513540.0,0.074418581999999997,0.4778338969,0.086642764499999997,1867.21154785,0.0045810918999999997,0.0097688128999999999
hiphop,0.91668218369999999,1231559196670.0,0.12378111479999999,0.47491353749999998,0.081886678899999996,1304.9519043,0.0020655016000000002,0.0125715714
rnb,0.81093019249999998,25754907705300.0,0.053067166399999997,0.4239498377,0.062889397099999994,910.20715331999997,0.0050937706000000003,0.011658961000000001
jazz,0.76463621849999996,17312264486900.0,0.4127208591,0.4461075068,0.1230897829,768.18743896499996,0.0015781375,0.017024602699999999
folk,0.62921041249999998,22676080951300.0,0.0639561191,0.4537191391,0.089284576500000004,1279.7219238299999,0.0098562939000000002,0.0045776614000000004
classical,0.42670819160000001,2268013789180.0,0.056921753999999998,0.36889448759999999,0.031981922699999998,1158.5407714800001,0.017465502000000001,0.00035085530000000001
electronic,0.96637648340000004,6824133132290.0,0.061365283999999999,0.45431983469999998,0.1151925474,966.90618896499996,0.0022710158999999998,0.0131622506
hiphop,0.96605670450000003,4336697999360.0,0.056841719899999997,0.4615516663,0.1229745522,1360.94433594,0.0046543562999999998,0.013503184499999999
rnb,0.3260249496,5215824117760.0,0.030110306999999999,0.4352784455,0.068544737999999994,681.065917969,0.0015450779,0.0120933764
jazz,0.49155291909999999,802699804672.0,0.040839441099999998,0.44687193629999999,0.065067142199999997,1144.0689697299999,0.0070910686999999997,0.0083788753999999993
folk,0.1159966365,3438079115260.0,0.067608915300000003,0.4242327213,0.040207784599999997,1452.35754395,0.0059521547999999997,0.0047724921999999998
classical,0.4305442572,1264434937860.0,0.026695342699999999,0.43534734850000001,0.066367946600000005,638.436035156,0.0017405094,0.0178408735
electronic,0.93814122680000001,1540443340800.0,0.087315909600000005,0.4838178158,0.097077541099999998,2361.6474609400002,0.0062266913999999996,0.0078452164000000005
hiphop,0.96400886770000005,6721350664190.0,0.045755926500000002,0.46912586690000002,0.1073829904,1507.84375,0.0067745972999999999,0.0047842837000000001
rnb,0.88958930970000005,14597751832600.0,0.1176284626,0.47650158409999999,0.079383082699999996,2347.3503418,0.0062623699000000001,0.0045187632000000004
jazz,0.34093818069999998,24077160939500.0,0.0503972881,0.41046336290000002,0.041252404499999999,706.96441650400004,0.0046077664000000003,0.0120725138
folk,0.96318233009999998,2835763953660.0,0.033542063099999998,0.45904779429999998,0.1100211218,628.13128662099996,0.0036126492,0.0236065518
classical,0.62769430879999999,6563294085120.0,0.048975218100000002,0.41988259550000001,0.063537493299999998,1009.76959229,0.013731997500000001,0.0098558021999999995
electronic,0.86214989419999999,5653528051710.0,0.089867509900000003,0.46029841900000001,0.066796004800000003,1517.91223145,0.0035000851,0.0105899516
hiphop,0.95854359870000005,5309148430340.0,0.060400679700000001,0.46075335150000002,0.1139178872,1407.2293701200001,0.0059662652000000002,0.012278341700000001
rnb,0.90960228440000002,4166074499070.0,0.071502312999999998,0.44555374980000001,0.074756853299999995,1222.33691406,0.0053316982999999998,0.0128760235
jazz,0.72595661879999995,13906835669000.0,0.30289480089999998,0.42138442399999998,0.0806420147,569.64788818399995,0.0017796219,0.0152311902
folk,0.56452912089999996,43546010714100.0,0.033745124899999999,0.40228015179999999,0.061078865099999997,764.51184081999997,0.0012826211999999999,0.0105806766
classical,0.70197838540000002,23608420204500.0,0.053607087599999999,0.43773382900000002,0.0562401675,1005.37017822,0.0039903726,0.014223936
electronic,0.74835216999999998,3075617062910.0,0.067781388799999995,0.46158415079999998,0.081130571700000001,1627.97058105,0.0085657722999999998,0.0030474945000000002
hiphop,0.95447534320000005,554305191936.0,0.083993494500000002,0.46819210049999999,0.13839329780000001,1087.3649902300001,0.0051750056000000001,0.013775687700000001
rnb,0.72863185409999998,10320904978400.0,0.0483760014,0.44026842710000003,0.089148722599999994,1053.41638184,0.0031771582999999999,0.013157373300000001
jazz,0.22141183910000001,5243054063620.0,0.030145319199999999,0.41933095460000003,0.067373178899999997,489.78317260699998,0.0010299011,0.0147788711
folk,0.86250114440000003,26335676203000.0,0.033291097700000001,0.39469921590000001,0.055503767000000002,676.09875488299997,0.0016363629,0.026156451599999998
classical,0.0010455818999999999,11931797684200.0,0.056895442300000001,0.44237667320000001,0.043407294899999997,1353.5657959,0.0050476951999999997,0.0078242551999999996
electronic,0.91326391699999998,10489637634000.0,0.071426473599999998,0.48748663069999998,0.093040175700000005,2221.6372070299999,0.002182734,0.0016892229000000001
hiphop,0.96253353360000005,2976362266620.0,0.052403774100000002,0.46637138719999999,0.11365915829999999,1366.24938965,0.0058764656999999998,0.0111761559
rnb,0.51431119439999995,2604301025280.0,0.045898817500000001,0.44400542970000001,0.077984944,977.34686279300001,0.0038223183,0.0135215558
jazz,0.38551238180000003,3331046768640.0,0.038552243299999997,0.36811971659999998,0.043723724800000002,708.66387939499998,0.002891093,0.010805103
folk,0.90278148650000001,29057706098700.0,0.061232373100000001,0.44019192460000001,0.083838485200000007,940.25689697300004,0.0032655122,0.0147198355
classical,0.63750100139999999,9130247979010.0,0.052207395400000002,0.42682215569999998,0.0502406694,1049.7142334,0.0079334713999999994,0.0111672226
electronic,0.29021543259999999,9113613369340.0,0.025548083700000002,0.40325337649999998,0.084455616799999994,559.75946044900002,0.0028959444999999999,0.019297162100000001
hiphop,0.93642795089999997,1826662907900.0,0.070405326800000001,0.47949802879999998,0.11554358150000001,1541.04260254,0.0077915285000000004,0.015881080200000001
rnb,0.87515813109999996,3260293578750.0,0.070008225699999996,0.46819427609999997,0.080587960799999997,1403.3514404299999,0.0054578873999999999,0.0087091345000000001
jazz,0.8046275973,22274300182500.0,0.031465053600000001,0.42008084060000001,0.072625845699999997,695.58752441399997,0.0013130552000000001,0.0158658884
folk,0.95381152629999999,3199755354110.0,0.075313665000000002,0.46568566560000002,0.079826556100000001,1712.9952392600001,0.0049420102000000002,0.0086400090000000006
classical,0.0052939071000000001,1758872076290.0,0.0287421793,0.37006625529999998,0.033718001099999999,506.13055419900002,0.0028952017999999999,0.0103495959
electronic,0.9713304639,5812640022530.0,0.062868163000000005,0.45099404450000002,0.1044998318,1287.93481445,0.0055975835000000003,0.0106611932
hiphop,0.92525094750000003,9055338758140.0,0.063858598500000002,0.46307924389999999,0.099308505699999994,1315.8479003899999,0.0024641806,0.010821977599999999
rnb,0.82397794719999995,8455317356540.0,0.043876472899999998,0.43825784330000001,0.082220643800000007,819.89984130899995,0.0034810647000000001,0.012908333899999999
jazz,0.92869508270000001,3260679979010.0,0.050126653200000003,0.44648379090000001,0.083041399700000004,1043.9322509799999,0.0044110175000000003,0.015984984099999999
folk,0.8425605893,5075723878400.0,0.036396320900000001,0.41198867560000002,0.077554516500000004,821.60119628899997,0.0077657243000000004,0.010428851499999999
classical,0.020784851199999999,1495996563460.0,0.037475544999999999,0.43155920510000001,0.035227622799999997,906.1953125,0.0031809146000000002,0.0079897706999999991
electronic,0.95431137089999996,7483534344190.0,0.0579240881,0.45133101939999998,0.10156879570000001,1100.75097656,0.0012358489,0.011624904300000001
hiphop,0.94597500560000003,7477777137660.0,0.037465117899999997,0.44710090759999999,0.095010489200000006,824.25708007799994,0.0039633009999999998,0.012548572399999999
rnb,0.60165697340000002,10890963320800.0,0.217282638,0.46126565339999998,0.095070511100000005,1026.6386718799999,0.0041265646000000003,0.0107562756
jazz,0.49425959590000001,1950058676220.0,0.044445719600000003,0.43909165259999999,0.047769188900000002,1018.7210083,0.0050997463999999998,0.0109454263
folk,0.65782380100000004,12308919091200.0,0.095086775700000001,0.46309924130000002,0.059599533699999999,1404.8203125,0.0047795479000000002,0.0106213326
classical,0.66702634100000002,4000864534530.0,0.25968962909999999,0.39651414750000002,0.053584534699999999,344.24050903300002,0.00058588409999999998,0.014736955100000001
electronic,0.95683938260000001,624204382208.0,0.1723575443,0.46564278009999999,0.1144091263,1231.1944580100001,0.0090865184999999998,0.0098897441999999999
hiphop,0.75309377909999997,70451464241200.0,0.1779464781,0.47138708829999998,0.072618402499999998,2048.6791992200001,0.0028276332,0.0062399674
rnb,0.88164860010000001,3732157759490.0,0.066768445100000004,0.46910136940000002,0.1059873328,1767.2583007799999,0.0065320389999999999,0.0099378544999999992
jazz,0.80745124820000003,817219371008.0,0.065190903800000005,0.47374457120000002,0.058844584999999998,1688.7713623,0.0106522497,0.0067297271000000001
folk,0.36184901000000003,6539905597440.0,0.0509647056,0.43065130709999999,0.042358774699999997,1164.9852294899999,0.0037817175000000001,0.0132458219
classical,0.022891759899999999,5574705545220.0,0.033268299000000001,0.4015447795,0.045389354200000002,741.41326904300001,0.0048161814999999998,0.0075742207000000002
electronic,0.97104948759999998,17861644910600.0,0.095237597800000004,0.49004077909999999,0.095262773300000006,2469.9453125,0.013961540499999999,0.0083219707000000004
hiphop,0.93073874710000004,1170762498050.0,0.029046664,0.46688836810000001,0.15879894789999999,760.79357910199997,0.0034085208999999998,0.012578219200000001
rnb,0.91920322180000003,1782588637180.0,0.1027146578,0.47589188809999999,0.060429133500000003,2305.7480468799999,0.0043986397999999996,0.0054574665
jazz,0.42234322429999999,3605681405950.0,0.081752345000000004,0.4592158496,0.059639874799999999,1816.6369628899999,0.0065956675000000001,0.0043122576999999997
folk,0.5642632246,1872797237250.0,0.031742118299999997,0.43593898419999999,0.052701164000000002,702.54608154300001,0.0034363155999999999,0.018203439200000001
classical,0.0003140978,6796969771010.0,0.039882972799999999,0.4188524783,0.0270358957,971.47198486299999,0.0026678559000000001,0.0051375170999999999
electronic,0.89911925790000002,3951482109950.0,0.076127521700000006,0.480301857,0.1242749318,1718.9382324200001,0.0063586524000000004,0.0099877435999999997
hiphop,0.97201639409999996,6808114561020.0,0.053981851800000001,0.45751586560000002,0.1106413975,1307.91052246,0.0039481040999999996,0.010702668699999999
rnb,0.87379080060000003,3145682124800.0,0.046693868899999998,0.46873670820000002,0.094296388300000006,1215.4962158200001,0.0030731761,0.010815379199999999
jazz,0.93502813579999999,7207320027140.0,0.0376525968,0.41796171669999999,0.082769267300000005,736.66687011700003,0.0043013039999999997,0.0125469007
folk,0.4386510253,12682026549200.0,0.060949686900000001,0.45544117690000002,0.0693752542,901.62762451200001,0.0031809072999999998,0.0140607059
classical,0.043699588599999999,18284604817400.0,0.054536782200000002,0.45025575159999998,0.055042922500000001,1160.0079345700001,0.0038741967000000001,0.0107956948
electronic,0.93573302030000005,4506270564350.0,0.087040312600000003,0.45946297050000001,0.080545656399999999,1710.3417968799999,0.0035243928000000002,0.0056168744000000001
hiphop,0.91059279439999996,6467110830080.0,0.048608157800000003,0.45058339829999999,0.11975324900000001,1254.9108886700001,0.0033838829999999999,0.0086305038999999993
rnb,0.94815945629999998,11197905633300.0,0.1049758568,0.47839796540000001,0.076484367299999995,2348.2597656299999,0.0075702759999999999,0.0070933984
jazz,0.4539421797,11032682561500.0,0.043676517900000003,0.41955918069999998,0.051322501200000002,672.73504638700001,0.0019422256999999999,0.017724374300000002
folk,0.90464168789999999,4858286440450.0,0.037746083,0.43514305349999999,0.076573945599999999,769.77313232400002,0.0038132677000000002,0.014801385800000001
classical,0.23059044779999999,2380935725060.0,0.038215044900000002,0.41877380009999998,0.038234852299999997,779.86828613299997,0.0037553129000000001,0.0132147362
electronic,0.97116488219999997,389518819328.0,0.080916248299999993,0.48181664940000002,0.1464443654,1513.7332763700001,0.0100985542,0.0093210414000000005
